Time,Frequency
0.000122,32388.663967611337
0.000245,32000.0
0.00036899999999999997,31496.062992125986
0.000495,31128.404669260704
0.000623,31007.7519379845
0.000752,30769.230769230777
0.000881,30188.679245283027
0.112074,28985.507246376972
0.11332999999999999,15564.202334630332
0.11358299999999999,19607.843137255302
0.11384399999999999,30418.25095057042
0.11399099999999998,34334.763948496235
0.11410699999999999,33613.445378150966
0.11422399999999999,33472.80334728184
0.11434499999999999,33057.85123967048
0.11446299999999998,31999.99999999997
0.11458699999999998,31872.50996015921
0.11471299999999998,31746.031746031465
0.11483799999999998,24844.72049689419
0.11496499999999998,20618.556701030957
0.221821,43478.260869567646
0.22189399999999998,21164.021164021753
0.22200499999999998,14625.228519195827
0.22227199999999997,21857.92349726745
0.22255199999999997,46511.62790697526
0.22263799999999997,45714.2857142835
0.22272399999999998,45197.740112991676
0.22281299999999998,44198.895027620776
0.222901,43243.243243238925
0.222994,42553.19148935684
0.223086,41884.81675392133
0.22318200000000002,24615.384615383122
0.22327700000000003,24390.2439024394
0.22350700000000004,39603.96039604353
0.22360500000000003,38461.53846154106
0.22370900000000002,38095.238095240275
0.223813,37037.03703703807
0.223919,36199.0950226246
0.224029,36363.636363636695
0.22414,35555.55555555508
0.224249,34482.758620688175
0.224365,31007.751937983507
0.224481,30534.351145036744
0.22462300000000002,33898.305084743755
0.22474300000000003,33898.305084743755
0.22485900000000003,33057.85123966669
0.22497900000000004,32921.810699585636
0.22510100000000005,32786.88524589869
0.22522200000000006,32258.064516129263
0.22534500000000007,32000.000000003525
0.22547000000000006,31496.062992128904
0.22559500000000005,30418.250950572023
0.22572400000000004,30418.250950572023
0.22585800000000003,16326.530612245217
0.40593599999999996,27118.644067797555
0.40602699999999997,8350.73068893564
0.40623099999999995,8978.675645342562
0.40698499999999993,32786.88524589869
0.40712199999999993,36697.24770641335
0.40722899999999995,18867.924528300307
0.40734,17429.193899782622
0.407653,24767.801857588038
0.40779899999999997,24539.877300614025
0.40797599999999995,29962.54681647747
0.40812499999999996,33333.33333333084
0.40824299999999997,32520.325203248864
0.408365,32653.061224490433
0.408489,31746.03174603496
0.40861,24844.72049689526
0.40874099999999997,14625.228519195085
0.502525,43956.043956040216
0.502617,43478.26086954797
0.502707,30769.230769226273
0.502801,12307.692307691561
0.502967,13008.130081300133
0.5034510000000001,33333.33333333084
0.5035820000000001,32388.6639676117
0.5036910000000001,14842.300556587477
0.5038290000000001,8438.8185654013
0.5042300000000001,10217.113665389812
0.504777,11747.430249632156
0.6130150000000001,10512.483574244254
0.613199,9467.455621300704
0.6137760000000001,16161.616161615404
0.6140440000000001,8918.617614270528
0.6149410000000001,10767.16016150669
0.6154980000000001,14705.882352941475
0.6156840000000001,13536.379018612333
0.6160420000000001,19138.755980859896
0.6162750000000001,15841.584158416541
0.6164600000000001,12519.561815337538
0.6167800000000001,15655.577299415116
0.6170990000000001,10322.580645161688
0.617291,10322.580645161688
0.617874,21052.631578950917
0.618066,15564.202334629912
0.618254,14571.94899817793
0.61858,17897.091722596073
0.619893,17130.620985010883
0.6201610000000001,10781.671159030966
0.6227320000000001,8316.008316008158
0.623102,9029.345372459953
0.6236940000000001,12618.296529967987
0.6239880000000001,9111.617312072422
0.6243280000000001,10899.182561307718
0.6248660000000001,14492.753623188486
0.6250620000000001,13245.033112581708
0.6254180000000001,18348.62385321135
0.6256660000000002,20671.834625327527
0.6258540000000001,20151.133501260425
0.6260530000000001,9626.955475330624
0.6262510000000001,9696.969696970113
0.6268840000000001,20512.820512820435
0.6270760000000001,20253.16455696027
0.6272740000000001,20460.358056264402
0.6274710000000001,20408.163265303054
0.6276650000000001,20100.502512562336
0.6278630000000002,20050.125313286866
0.6300040000000001,10709.504685407537
0.6303750000000001,12232.415902139861
0.6307510000000002,9280.742459396435
0.6310290000000002,8008.008008007341
0.6316130000000002,13114.754098360669
0.6357730000000003,8324.661810614034
0.6363610000000003,8316.008316009116
0.6367340000000002,8948.545861298036
0.6388340000000002,20253.16455696027
0.6390280000000003,19900.497512437145
0.6392290000000003,12820.512820513684
0.7359820000000001,43956.04395606703
0.7360730000000001,21739.1304347871
0.736164,15209.125475284407
0.736441,22857.142857138126
0.7366900000000001,38834.951456303235
0.7367910000000001,37735.849056605555
0.7368960000000001,37209.302325587414
0.7370030000000001,36529.68036530194
0.7371110000000001,16326.530612245217
0.737222,16096.579476862149
0.7376010000000001,27027.02702703041
0.737719,26936.026936027687
0.737897,29304.02930403277
0.738016,24024.024024022023
0.7931860000000001,19607.843137256634
0.7933910000000001,19851.116625313563
0.795778,19801.980198021763
0.7959809999999999,15065.913370996437
0.8015210000000002,19464.720194650083
0.8056130000000001,20151.133501260425
0.8058130000000001,20000.0000000022
0.8060100000000001,19950.124688280062
0.8062130000000001,17817.3719376379
0.8064110000000001,13377.926421404964
0.8066620000000001,14571.94899817793
0.8070090000000001,19753.086419753636
0.8072110000000001,19900.497512442642
0.8074140000000001,15238.095238095306
0.807613,13628.620102214554
0.8079390000000001,17278.617710583483
0.8082,19950.124688280062
0.8084020000000001,19801.980198021763
0.808601,14260.249554366344
0.8099270000000001,16161.616161615404
0.810224,20050.12531328129
0.8104220000000001,19753.086419753636
0.8106230000000001,13445.378151260229
0.8108270000000001,8465.608465607707
0.8112180000000001,10582.010582009323
0.8117720000000002,19851.116625308096
0.8119740000000002,19607.843137256634
0.8121750000000002,12759.170653908855
0.8205740000000001,19464.720194644822
0.8207790000000001,15209.125475284407
0.8209850000000002,12698.412698412307
0.8213050000000002,13179.571663920397
0.8216150000000002,13266.998341624763
0.8219120000000002,10113.780025284626
0.8222180000000002,8810.572687225555
0.8227030000000002,11816.838995569948
0.8231260000000001,15841.584158416541
0.8233800000000001,15999.99999999821
0.8262830000000002,14184.397163120342
0.8266380000000002,12480.499219968746
0.8280910000000002,20050.125313286866
0.8282980000000002,20304.5685279185
0.8284900000000002,19801.980198016325
0.8286920000000002,19900.497512437145
0.8288940000000002,20100.502512562336
0.8290940000000002,20050.12531328129
0.8292920000000003,19753.086419753636
0.8294930000000003,19417.47572815685
0.8335460000000002,12882.44766505672
0.8338040000000002,14035.087719299245
