Time,Frequency
0.00015,26666.666666666675
0.00030099999999999994,26845.637583892618
0.00044999999999999993,26666.666666666668
0.0005989999999999999,26666.666666666675
0.0007499999999999999,26490.066225165574
0.0008989999999999998,26402.640264026413
0.0010519999999999998,26490.066225165567
0.0012019999999999997,26402.640264026395
0.0013539999999999997,26058.631921824104
0.0015049999999999998,25974.025974025983
0.0016609999999999997,26058.631921824104
0.0018129999999999997,25889.96763754045
0.0019679999999999997,23323.615160349855
0.0021219999999999998,22857.142857142855
0.0023109999999999997,15473.887814313342
0.002472,9132.4200913242
0.004212,13136.288998357979
0.004503999999999999,21505.376344086024
0.004820999999999999,84210.52631578906
0.004875999999999999,61538.46153846158
0.004915999999999999,45197.74011299433
0.005005999999999999,57553.95683453228
0.0050929999999999994,81632.6530612245
0.005144999999999999,50632.91139240501
0.0051909999999999994,39999.9999999999
0.0053029999999999996,40404.04040404035
0.005391,42105.263157894726
0.005501,42105.263157894726
0.005581,45197.74011299433
0.005691,27303.754266211618
0.005758,12987.012987013
0.005984,14492.753623188419
0.0063739999999999995,8429.926238145414
0.00831,11204.48179271707
0.008673,10796.221322537107
0.011912,13605.442176870749
0.012232,12030.075187969913
0.0125,11976.047904191613
0.012897,15503.875968992223
0.013168000000000001,17738.359201773834
0.013413000000000001,15594.541910331398
0.013619000000000001,11816.838995568676
0.013926000000000001,10825.439783491203
0.014296000000000001,13445.378151260504
0.014665000000000001,25641.02564102566
0.014891000000000001,52980.13245033109
0.014977,34782.608695652016
0.015042000000000002,28070.175438596438
0.015207000000000002,32921.81069958846
0.015327000000000002,43010.75268817195
0.015450000000000002,59259.25925925939
0.015513000000000002,57971.014492753944
0.015585000000000002,57971.014492753944
0.015651,22598.870056497166
0.016759000000000003,10269.576379974347
0.017188000000000002,9422.850412249716
0.017538,11095.700416088774
0.018037,19950.12468827937
0.018259,14869.888475836424
0.019604,28368.794326241034
0.019847,68965.5172413784
0.019886,54054.05405405322
0.019963,58394.16058394088
0.020034000000000003,44943.82022471883
0.020100000000000003,57553.95683453228
0.020212000000000004,80808.08080808212
0.020239000000000004,52287.58169934628
0.020311000000000003,58823.5294117644
0.020392000000000004,44692.737430167945
0.020447000000000003,47619.047619048186
0.020571000000000002,65573.77049180296
0.020615,65040.65040650323
0.020693000000000003,23323.615160349884
0.020738000000000003,9411.764705882353
0.021588000000000003,9626.955475330946
0.022086,16293.279022403312
0.022419,20725.388601036408
0.022577,29411.764705882575
0.022805,93023.25581395428
0.022848999999999998,99999.99999999974
0.022890999999999998,112676.0563380311
0.022928999999999998,76190.47619047803
0.022961999999999996,66666.66666666746
0.023033999999999995,74074.07407407377
0.023081999999999995,82474.22680412383
0.023141999999999996,89887.64044943941
0.023178999999999995,83333.33333333432
0.023230999999999995,67226.89075630388
0.023274999999999994,80808.08080808212
0.023349999999999992,137931.03448276094
0.023373999999999992,85106.38297872311
0.02340799999999999,45197.74011299433
0.023467999999999992,54054.05405405448
0.02358499999999999,86956.521739132
0.02361599999999999,69565.21739130613
0.02367699999999999,69565.21739130613
0.023730999999999988,21798.365122615847
0.023791999999999987,12012.012012012014
0.027105999999999988,9900.990099009905
0.02755799999999999,8000.000000000021
0.028557999999999986,14440.433212996328
0.028947999999999988,13179.571663920924
0.02911199999999999,10943.912448700425
0.029554999999999988,10389.610389610392
0.029842999999999988,9708.73786407769
0.030324999999999987,11142.06128133705
0.030666999999999986,9803.9215686274
0.03485999999999999,16494.845360824766
0.03512299999999999,28985.507246376972
0.03534499999999999,38461.53846153849
0.035398999999999986,22099.44751381208
0.03555299999999999,9925.558312655072
0.03576099999999999,8928.571428571418
0.03739799999999999,10322.580645161226
0.03789299999999999,12307.692307692218
0.03988599999999999,11379.800853485029
0.04014899999999999,12738.85350318464
0.04058899999999999,11494.252873563182
0.041284999999999995,10204.081632653062
0.041811999999999995,13223.14049586774
0.042068999999999995,11444.92131616598
0.042416999999999996,15748.03149606316
0.042767999999999994,25559.10543130984
0.04292499999999999,23255.8139534881
0.043080999999999994,26402.640264026602
0.043268999999999995,33195.02074688822
0.04338399999999999,27397.260273972548
0.04350999999999999,21108.17941952521
