Time,Frequency
0.000122,32388.663967611337
0.000244,31872.509960159357
0.00036899999999999997,31496.062992125986
0.000495,31250.000000000007
0.000623,31007.7519379845
0.0007509999999999999,30651.34099616859
0.000881,30534.35114503817
0.0010119999999999999,29962.54681647939
0.001143,29629.629629629624
0.001279,29850.746268656716
0.001413,29090.909090909085
0.001547,29197.080291970786
0.001688,25974.025974025983
0.0018210000000000001,14035.087719298252
0.05633199999999999,8429.92623814543
0.096604,10554.089709762606
0.097271,42780.748663103266
0.09736199999999999,41237.113402061914
0.09745799999999999,40609.137055837
0.09755599999999999,39999.99999999886
0.09765499999999999,39408.866995072196
0.097756,39024.390243900394
0.097858,38461.53846153849
0.097961,38095.238095240275
0.098066,37914.69194312995
0.098171,37383.17757009486
0.09827699999999999,36866.35944700546
0.09838499999999999,36529.68036529731
0.09849399999999998,36199.0950226246
0.09860399999999998,35874.43946188325
0.09871499999999998,35555.55555555508
0.09882699999999998,35087.719298244694
0.09893999999999999,34632.03463203328
0.09905499999999999,34334.763948496235
0.099171,34042.55319148949
0.099288,33755.2742616052
0.099406,33333.33333333469
0.09952499999999999,32921.8106995894
0.09964599999999998,32653.061224490433
0.09976799999999998,32388.6639676117
0.09989099999999998,31999.99999999997
0.10001499999999998,31620.553359683392
0.10014099999999998,31372.549019607202
0.10026799999999998,31007.751937983507
0.10039599999999999,30651.340996167266
0.10052599999999999,30418.25095057042
0.100657,30303.030303031857
0.10078899999999999,29962.546816480582
0.10092099999999998,29629.629629630457
0.10105599999999998,29411.76470588295
0.10119099999999998,29197.08029197118
0.10132799999999997,28985.507246376972
0.10146499999999997,28571.428571428318
0.10160399999999997,28268.55123674857
0.10174499999999997,28673.835125447877
0.10188699999999998,19138.755980861166
0.10202399999999998,11142.061281336888
0.202363,46511.62790697526
0.202458,51948.05194805617
0.202535,51282.05128205474
0.202612,50000.00000000204
0.20269099999999998,48192.7710843375
0.20277199999999998,48192.7710843375
0.20285699999999998,47619.047619047196
0.20293799999999998,46511.62790697526
0.20302499999999998,46511.62790697526
0.20310999999999998,45714.2857142835
0.203197,45197.740112991676
0.203285,44444.44444444111
0.203374,43478.26086956108
0.203465,42780.74866309692
0.20355800000000002,42328.04232803729
0.20365200000000003,41666.666666661135
0.20374700000000004,40816.326530611885
0.20384400000000005,40201.00502513028
0.20394300000000004,39800.99502487978
0.20404300000000003,39215.68627451327
0.20414400000000002,38647.342995171886
0.204247,38277.51196172487
0.204351,37914.69194312995
0.204456,37383.17757009486
0.204562,37037.03703703807
0.20467,36866.35944700546
0.204778,36363.636363636695
0.20488699999999999,35874.43946188325
0.20499799999999999,35714.2857142854
0.20511,35398.23008849495
0.205222,34934.49781659282
0.205336,34632.03463203328
0.205451,34334.763948496235
0.205567,34042.55319148748
0.205684,33755.27426160124
0.205802,33333.33333333084
0.20592100000000002,32921.810699585636
0.20604200000000003,32653.061224486733
0.20616400000000004,32388.66396760806
0.20628700000000005,32128.514056225
0.20641100000000007,31746.03174603496
0.20653600000000005,31496.062992128904
0.20666300000000004,31250.00000000263
0.20679000000000003,31007.751937986843
0.20691900000000002,30888.0308880331
0.207048,30534.35114503998
0.207178,30303.030303031857
0.20731,30188.679245284446
0.207442,29962.546816480582
0.20757499999999998,29739.776951673804
0.20770899999999998,29520.29520295274
0.20784399999999997,29304.02930402979
0.20797999999999997,29090.909090909357
0.20811699999999997,28985.507246376972
0.20825499999999997,28776.97841726614
0.20839299999999997,28571.428571428318
0.20853299999999997,28571.428571428318
0.20867299999999997,28368.794326240684
0.20881299999999997,28169.0140845064
0.20895499999999997,28070.175438595754
0.20909699999999998,27874.564459929396
0.20923999999999998,27777.77777777677
0.209384,27681.66089965288
0.209528,27491.408934706633
0.209673,27303.754266210162
0.209819,27027.027027025342
0.209966,26936.02693602517
0.21011500000000002,26666.66666666467
0.21026300000000003,26058.63192182396
0.21041500000000005,24844.72049689526
0.21057000000000003,19277.108433735
0.21073700000000004,17167.38197424914
0.21098500000000003,19370.460048426306
0.21120300000000003,19607.843137255302
0.21139800000000003,18912.529550828363
0.21161100000000002,18099.5475113123
0.211821,16597.51037344363
0.21205300000000002,21333.333333334103
0.21230300000000002,24242.424242424466
0.212428,19607.843137253967
0.21263300000000002,21052.631578946304
0.21283600000000003,25974.025974025746
0.21301300000000004,26143.79084967314
0.21314400000000003,25641.025641025088
0.21331900000000004,29304.02930402979
0.21345600000000003,28469.750889679362
0.21359200000000003,28070.175438595754
0.21373700000000004,27681.66089965288
0.21387700000000004,24096.38554216875
0.21402600000000005,22222.22222222227
0.21420900000000004,25157.23270440151
0.21438600000000005,27586.20689655054
0.21452700000000005,27303.754266210162
0.21467600000000006,26936.026936027687
0.21482000000000007,27118.644067797555
0.21497300000000005,28070.175438595754
0.21511500000000006,24169.18429003036
0.21525800000000006,21857.92349726745
0.21544600000000005,24691.358024689933
0.21562400000000007,28169.0140845064
0.21577000000000007,12139.605462822588
0.21590800000000007,8958.566629339257
0.21642900000000007,15904.572564612217
0.21680100000000008,18604.651162791306
0.21693200000000007,10165.184243964652
0.21834100000000006,15564.202334630752
0.21872000000000005,13651.877133105729
0.21885500000000005,11065.006915629301
0.22332800000000005,8839.779005524697
0.22383200000000006,10498.68766404182
0.28771300000000005,42553.191489369405
0.28780500000000003,45714.28571429075
0.287901,45454.545454543004
0.28798,39603.96039603265
0.288077,39215.6862745026
0.28818200000000005,43478.26086956108
0.28828100000000006,41666.666666661135
0.28836600000000007,41666.666666661135
0.2884730000000001,45977.011494250895
0.2885580000000001,45454.545454543004
0.2886470000000001,45454.545454543004
0.2887340000000001,44444.44444444111
0.2888230000000001,43715.84699453821
0.2889140000000001,43010.75268818037
0.2890060000000001,42105.263157901834
0.2891000000000001,41237.113402067815
0.28919600000000006,40404.04040404531
0.28929400000000005,40000.0000000044
0.28939400000000004,39603.96039604353
0.28949400000000003,39024.390243900394
0.289596,38647.342995166706
0.28969900000000004,38277.51196171979
0.28980300000000003,37914.691943124955
0.28990800000000005,37558.685446006086
0.29001400000000005,37209.30232557781
0.2901210000000001,36866.359447000745
0.29022900000000007,36363.63636362752
0.2903380000000001,36036.03603602703
0.2904490000000001,35714.2857142854
0.29056000000000015,35242.29074890222
0.2906730000000001,34782.60869565097
0.29078700000000013,34334.763948500324
0.29090300000000013,33898.30508475173
0.2910200000000001,33333.333333338545
0.2911390000000001,33057.85123967427
0.2912600000000001,32520.3252032562
