Time,Frequency
0.00011399999999999999,34934.49781659389
0.00022799999999999999,34934.49781659389
0.000343,35087.71929824561
0.000457,34934.49781659389
0.000571,34934.497816593896
0.000686,35087.719298245625
0.0007999999999999999,35087.719298245625
0.0009139999999999999,35087.719298245625
0.0010279999999999998,35087.719298245625
0.0011419999999999998,34934.49781659388
0.0012559999999999997,34934.49781659388
0.0013709999999999998,35087.719298245625
0.0014849999999999998,35087.719298245625
0.0015989999999999997,34934.49781659388
0.0017129999999999997,34934.49781659388
0.0018279999999999998,34934.49781659388
0.0019419999999999997,34782.60869565215
0.002057,34632.034632034585
0.002172,34632.034632034585
0.002288,34782.60869565215
0.002403,34782.60869565215
0.0025180000000000003,34632.034632034585
0.0026330000000000004,34632.034632034585
0.0027490000000000006,34632.034632034585
0.0028640000000000007,34632.034632034585
0.002980000000000001,34632.034632034585
0.003095000000000001,34632.034632034585
0.003211000000000001,34632.034632034585
0.0033260000000000013,34482.75862068965
0.0034420000000000015,34482.75862068972
0.0035580000000000013,34632.03463203465
0.003674000000000001,34632.034632034585
0.003789000000000001,34482.75862068965
0.0039050000000000014,34482.75862068972
0.004021000000000001,34482.75862068972
0.004137000000000001,34334.7639484979
0.004253000000000001,34334.7639484979
0.004370000000000001,34482.75862068972
0.004486,34334.7639484979
0.004602,34334.7639484979
0.004719,34482.75862068972
0.004835,34334.7639484979
0.004951,34188.03418803421
0.005068,34334.7639484979
0.0051849999999999995,34334.7639484979
0.005300999999999999,34188.03418803421
0.005417999999999999,34334.7639484979
0.005534999999999999,34334.7639484979
0.005650999999999999,34188.03418803421
0.005767999999999999,34188.03418803421
0.005884999999999999,34188.03418803421
0.006001999999999999,34188.03418803421
0.006118999999999999,34188.03418803421
0.0062359999999999985,34188.03418803421
0.006352999999999998,34042.553191489365
0.006469999999999998,34042.553191489365
0.006587999999999998,34188.03418803421
0.006704999999999998,34042.553191489365
0.006821999999999998,33898.30508474575
0.006939999999999998,34042.553191489365
0.007057999999999998,34042.553191489365
0.007174999999999998,34042.553191489365
0.007292999999999998,34042.553191489365
0.007409999999999998,33898.30508474575
0.007527999999999998,34042.553191489365
0.007645999999999998,34188.03418803421
0.007762999999999998,33755.27426160334
0.007879999999999998,33613.445378151206
0.007999999999999998,33898.30508474575
0.008117999999999998,33898.30508474575
0.008235999999999999,33755.27426160347
0.008353999999999999,33755.27426160347
0.008472999999999998,33755.27426160347
0.008590999999999998,33755.27426160347
0.008709999999999997,33613.445378151206
0.008827999999999997,33613.445378151206
0.008947999999999998,33755.27426160347
0.009065999999999998,33613.44537815145
0.009184999999999997,33613.44537815145
0.009303999999999996,33755.27426160347
0.009422999999999996,33755.27426160347
0.009540999999999996,33613.44537815145
0.009659999999999995,33755.27426160347
0.009778999999999994,33755.27426160347
0.009896999999999994,33613.44537815145
0.010015999999999994,29520.295202952173
0.010134999999999993,29850.74626865681
0.010286999999999992,34042.55319148949
0.010402999999999992,33898.30508474575
0.010521999999999991,34042.55319148924
0.010638999999999992,33755.27426160347
0.010756999999999992,34334.763948498025
0.010875999999999992,34334.763948498025
0.010989999999999991,33755.27426160347
0.01110899999999999,34334.76394849777
0.01122699999999999,34482.75862068946
0.011341999999999991,14652.014652014615
