Time,Frequency
8.4e-05,47619.04761904761
0.000167,47337.27810650888
0.000252,47337.27810650888
0.000336,46511.62790697674
0.000421,46783.62573099416
0.000508,47058.82352941176
0.000592,46511.627906976726
0.000678,45977.011494252874
0.000764,41025.64102564103
0.000852,41450.77720207255
0.000959,45454.54545454547
0.001045,45714.28571428571
0.001135,46511.627906976726
0.00122,45714.28571428571
0.001307,44943.8202247191
0.001395,36529.6803652968
0.001485,33472.80334728033
0.001614,32921.81069958846
0.001724,30418.250950570342
0.0018570000000000001,32786.885245901656
0.001987,39800.995024875665
0.002101,35874.43946188346
0.002188,35555.55555555556
0.0023239999999999997,27491.408934707903
0.0024129999999999998,23952.095808383227
0.0026149999999999997,27491.408934707903
0.002747,16000.0
0.010457000000000001,9501.187648456049
0.010912000000000002,8429.926238145414
0.011299000000000002,8465.60846560847
0.020922000000000003,8016.032064128265
0.022622000000000003,8080.808080808099
0.024281,11157.60111576013
0.024621,8465.608465608484
0.035001,8273.009307135508
0.037132,8048.289738430569
0.040366,9828.009828009801
0.040777,8290.155440414503
0.041742,9174.311926605527
0.042214,9937.888198757762
0.042614,8483.563096500535
0.044177999999999995,10430.247718383354
0.04720299999999999,8072.653884964691
0.05085599999999999,10191.082802547759
0.05241599999999999,8501.59404888419
0.05459999999999999,8188.331627430922
0.05896199999999999,11157.601115760182
0.059368999999999984,9456.264775413716
0.08190999999999997,8938.54748603345
0.08383999999999997,10152.28426395925
0.08424799999999998,11940.298507462616
0.08462799999999998,9205.983889528248
0.08549699999999998,8121.827411167515
0.08609299999999998,9280.742459396733
0.08648199999999998,9744.214372716173
0.08695499999999998,11695.906432748468
0.08730299999999998,8146.639511201656
0.08828499999999997,8519.701810436676
0.08876999999999997,10322.580645161319
0.08922399999999997,9888.751545117379
0.09154599999999997,8385.74423480087
0.09370599999999997,8421.05263157889
0.09653599999999997,8307.372793354054
0.09706599999999997,8658.00865800858
0.09749899999999997,8810.57268722461
0.10312299999999998,8483.563096500535
0.10373499999999998,9467.455621301791
0.10739799999999998,8547.008547008616
0.10785299999999998,8421.052631579014
0.10833399999999997,8188.33162743098
0.11004599999999996,9313.154831199083
0.11449199999999997,8097.165991902812
0.11499699999999997,9248.554913294896
0.11547999999999997,8733.62445414847
0.12384399999999997,8810.572687224745
0.12430099999999997,9324.00932400935
0.12475199999999996,11976.047904191333
0.12515899999999996,15355.086372360212
0.12541999999999998,17660.044150110025
0.12568,22922.636103152636
0.12587299999999998,23952.095808383165
0.12602899999999997,26755.852842807442
0.12620699999999999,33472.80334727796
0.126328,40201.00502512467
0.126446,39800.99502487429
0.126527,39603.96039603809
0.126647,39800.99502487429
0.126729,35714.2857142854
0.12684800000000002,38461.53846154106
0.126953,43010.752688173954
0.127056,48484.84848484893
0.127139,47619.047619047196
0.127221,42328.042328043506
0.127307,43478.260869567646
0.12741,43010.752688173954
0.127491,37914.69194312995
0.127596,34042.553191491505
0.12770199999999998,37558.68544601098
0.12783099999999997,47337.27810650818
0.12791499999999997,46783.62573099293
0.12799999999999997,46783.62573099293
0.12808599999999998,41884.81675392742
0.12817099999999998,42328.042328043506
0.12827699999999997,37037.03703703807
0.12835999999999997,36529.68036529731
0.12849299999999997,46242.77456647225
0.12857899999999997,37383.17757009486
0.12866599999999997,36866.35944700546
0.12879299999999996,45454.545454543004
0.12888299999999997,41237.113402061914
0.12896899999999997,33613.44537815292
0.12907699999999997,36036.03603603604
0.12920699999999996,35555.55555555508
0.12929899999999997,30418.250950572023
0.12943199999999996,22792.02279202343
0.12956199999999995,20253.164556961696
0.12978299999999995,14440.433212996417
0.12995699999999996,9227.220299884884
0.13237199999999993,8154.943934760368
0.13701199999999994,8088.978766430594
0.13752199999999995,8447.729672650445
0.14117399999999994,8179.9591002044435
0.15022799999999992,8016.032064128265
0.1547079999999999,8008.008008008009
0.1552659999999999,9720.53462940473
0.1571199999999999,8629.989212513381
0.17579399999999998,11747.430249632635
0.17615699999999998,8565.310492505187
0.176475,8056.394763343454
0.177091,8908.685968819776
0.177468,8898.776418242658
0.17798899999999998,12030.075187969944
0.17836699999999997,10540.184453227797
0.17865399999999998,8501.59404888419
0.18064699999999997,9815.950920245277
0.180993,10389.610389610485
0.18146199999999998,10899.18256130813
0.18176299999999998,9673.51874244263
0.18258999999999997,8290.155440414324
0.18321199999999999,9546.539379474878
0.183555,8733.62445414847
0.18819599999999997,11627.906976744285
0.18850099999999997,9888.751545117379
0.18888399999999997,8273.009307135271
0.18930999999999998,9049.773755655866
0.189851,8368.200836819975
0.190194,8040.201005025159
0.190807,11627.906976744285
0.191189,11661.80758017506
0.19294799999999998,9673.51874244263
0.20228999999999997,8342.022940563194
0.20640399999999995,8888.888888889045
0.223519,8483.563096500535
0.23496800000000004,8474.576271186437
0.24114900000000003,8421.05263157889
0.24610100000000001,8519.701810436676
0.26481699999999997,8072.653884964522
0.26545599999999997,9467.455621301326
0.27002200000000004,9237.87528868384
0.287602,8820.286659316514
0.291505,8333.33333333319
0.292086,8130.081300812674
0.30038000000000004,8316.008316008158
0.3157520000000001,9900.990099010203
0.32480699999999996,8724.100327153752
0.331864,8403.361344537741
0.3412820000000001,9237.87528868384
0.34214800000000006,8097.165991902925
0.34920900000000016,8519.701810436425
0.3565050000000002,9744.214372716668
0.3651380000000002,8264.462809917148
0.37902200000000014,8213.552361396516
0.37968800000000014,9237.87528868384
0.3850580000000001,9852.216748768722
0.3856430000000001,9864.364981504916
0.40120300000000003,8592.910848549807
0.40172,9557.945041815643
0.4310259999999999,8130.081300812674
0.489112,8088.978766431048
0.49753699999999995,8255.9339525284
0.49794099999999997,8307.372793354174
0.5530720000000001,8138.35198372274
0.5535830000000002,8583.690987124059
0.5864590000000003,8307.372793353696
0.5869700000000003,8130.081300813133
0.5874220000000003,9080.590238365281
0.5879540000000003,11869.4362017793
0.5883030000000004,13245.033112581708
0.5907340000000003,9803.921568626984
0.5911170000000003,11627.906976743816
0.5915500000000004,10457.516339869067
0.5923150000000004,8771.929824561174
0.5928740000000003,10335.917312660798
0.5953940000000004,8394.543546694811
0.6002660000000004,8733.624454148205
0.6007270000000005,9237.875288683246
0.6011820000000004,8705.114254624563
0.6148310000000005,9603.841536613681
0.6153690000000005,13245.033112581708
0.6156640000000005,9111.617312072422
